Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		L'omo che neta le scale l'e malà	Illasi	Illasi,Verona,Veneto	Veronese	
		L’om che ’l neta le scale l’è malat	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che neta le scale l'e' malat	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che neta le scale l'e' malat	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che neta le scale l'e' malat	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l sneta le scale l'e' malat	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scae l'è maeà	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		L’om che nèta le scale l’é malá	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		L'omo ch'i pulisa e scae i è maoto	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Chel om che neta le sale l'è malè	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		L'om ch'el neta soeu i scale l'è malaa	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'omo che neta e scae ze maà	Lion	Albignasego,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Quel c'al la ó li sc'cala l'é malè	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		L'om che neta le scale l'è malat	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		L'on che 'l neta li' s'cialis 'l è malaat	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		L’omo che neta e scaee lè malà	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Lâom ca pules li scali lâÃ¨ malÃ 	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		L' om che 'l neta le scale l'è malat	Malonno	Malonno,Brescia,Lombardia	Orientale	
		L’omo che neta e scae ze maeà	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		L'omo chel neta e scae l'Ã¨ maeÃ 	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scàe ze maeà	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scae l'è maeà	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		L'omo che neta e scae el ze maeà	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		El om che sneta le scale l’é malá	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		L'om ch'el neta i scal l'è malà	Milano2	Milano,Milano,Lombardia	Occidentale	
		L om che neta i scal ..errore informatore	Milano3	Milano,Milano,Lombardia	Occidentale	
		L'om che neta i scal l'è malà	Milano4	Milano,Milano,Lombardia	Occidentale	
		L'omo che neta e scae, zé maeà	Mirano	Mirano,Venezia,Veneto	Meridionale	
		L’omo che neta e scae ze maeà.	Mirano	Mirano,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Chel om chel neta li scialis a l'è malat	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		l'om che netaja le scale l'è malà	Monno	Monno,Brescia,Lombardia	Orientale	
		El omo che sneta e scae se ga maà	Monselice	Monselice,Padova,Veneto	Meridionale	 | agg | aux A | clit si | essere | fless 3 | indic pass pross | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che pulise e scaee e xe malà	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'on ch'al neta li scialis al è malà	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		El on che neta e scae l'è malà	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		L'omp cal nete lis scjalis al é malat	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L’omo che neta e scae el ze maeà	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		L'om che néta le sciàle l'é malà	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		L'ommu cu pulisce e scae u l'è maottu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		L'Ã²mo che ppulisce le scale sta male	Osimo	Osimo,Ancona,Marche	Anconetano	 | agg | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | stare | trans | WH sogg | 
		Quello che ppulisce le scale sta male	Osimo	Osimo,Ancona,Marche	Anconetano	 | agg | dimostr | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | stare | trans | WH sogg | 
		L òn ch nèta li sali é malèu	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		L’omo che neta e scae zé maeà	Padova3	Padova,Padova,Veneto	Meridionale	
		L'omo che sneta e scàe el ze maeà	Padova4	Padova,Padova,Veneto	Meridionale	 | agg | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scàe el ze maeà	Padova5	Padova,Padova,Veneto	Meridionale	 | agg | clit masch | clit sogg | doubling | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scàe ze maeà	Padova6	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae el ze ga maà	Padova8	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scae ze maà	Padova9	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scae ze maà	Padova9	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'on che neta la sales lè malà	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		L’omo che neta e scae ze maeà	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che neta e scae ze maeà	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che neta e scae ze maeà	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che sneta e scae, ze maeà	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scàe ze maeà	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae xe maà	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae ze maà	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		R'om cha pulida j scare a r'è marave	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		L’omo che sneta e scae ze maeà	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		El toso che sneta e scae el ze maeà	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che puisse e scae ze maeà	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om cu pulisc re scare l'è marot	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Chel òn che neta su le scale le malà	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		L'om che el neta a scaee lè maà	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		L'on che neta le scale l’è malà	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		L'omp ch'al nete lis scjalis al è malat	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L’omo che neta le scale e xè malà	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Gh’e malat l’om che neto le scale	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		L'ommu che pulisce e scae u l'è marottu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		L'on chel nete lis scialis a lè malat	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L’om che neta le sciale l’è marot	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | clit sogg | doubling | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omu ch'i spasa ee scae i gi-è maotu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		El omo che sneta le scale l’é malà	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		L'omu ca pulida le scale a l'è malave	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		L'om ca pulida li scale a le marave	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Chel om che neta le sciale l'è malè	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		L'om qu'ermaso lh'eichalie (al) è malavi	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		L’omo che neta e scae ze maeà	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Chel om che neta le sciale l’è malà	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | clit sogg | dimostr | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’om che neta le sciale l’è malà	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta le scale el xe malà	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		L'omo che neta e scae el se malà	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		L'omo che neta e scae xe maeà	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		L'al che puzenàia les stighes è pür	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		L'omo che sneta e scae el xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae el xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae el xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae sta poco ben	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv altri | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | stare | trans | WH sogg | 
		L'omo che puise e scae el xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae el xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che sneta e scae l’è maeà	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae el xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae el xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae el l'Ã¨ maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che snéta e scae ze maeà	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che snéta e scae ze maeà	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae xe maeà	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
