Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		L'omo che neta (l)e scae zè ma(l)à	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		L’omo che neta le scale el zè malà	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		L’om che neta le sciale l’è malà	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Al om ch'al neta li sciales, al è malat	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		L'omp (chel omp) ch'al neta li scjalis a l'è malad	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L'omo chi pulisa ia scaa g'ia mae	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		L'omu cu lava e scae u l'è maotu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		L'omo che neta le scale el gera malà	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		L'omu cu pulisce e scae l'è maotu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		L'om che 'l neta li scali l'è malà	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		L'om ch'al neta le sciale al è malà	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		L'om cal pulis le scale l'e' mala'	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | agg | clit sogg espl | clit sogg espl | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo c’ha pulizia i scali e malato	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		L omen ch al puless al schel l è malè	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		L'om ch'al pulis il scal l'è malà	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		L'omu cu puliscia e scae ul'è maotu	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		l'omu cal pulissa 'l scali l'è malaviju	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		L'om che 'l neta le scale l'e' malat	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che neta le scale l'e' malat	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Chel che neta le scale l'e' malat	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che sneta e scae ze maeà	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Cul om ch’al fa pulìd al scàli al è malàvi	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’ómen che ’l néta li sc’càla l’é malà	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		L’omo che neta le scale l’è malà	Bovolone	Bovolone,Verona,Veneto	Veronese	
		L’omo che neta e scae, el ze maeà	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		omessa	Brione	Brione,Brescia,Lombardia	Orientale	
		L'om cu pulisc le score u lè marovi	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		L'on che neta le scale lè malà	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		L'om chel neta zo i hcale lè malat	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		L’omo che neta e scale lè malà	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'ommu che u pulisce ei score l'è marotu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		L’om che al pulida la scali a l’e malavi	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scae el ze maà	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | agg | clit 3 | clit masch | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scàe ze maeà	Campagnola	Brugine,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om ch'u pulis re scare u l'è marot	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		L'omo che zneta e scae el zé malà	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		L’omo che snéta e scae ze maeà	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'hom cal pulis el scheli l'é malè	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		L'òm& ke i pulíS le Skale i è malát	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		L'ommu cu pulisce e sche u l'è marottu	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		L'om che neta jù la sceles (l')è malà	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		'l om che neta le scale 'l è malà	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		L'on cal neta li scialis a l'è malat	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		L'omo c'al neta li scialis a l'è malat	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		L'oman che puless al scheli, l'è malè	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		L' on che neta le scale l è malà	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		L'ommu ch'u pulisce e sche u l'è marottu	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		L'ommu cu pulisce ee sche u l'è marottu	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		L’on che neta le scale l’è malà	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Chel'omo che nete le scale xè malà	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		L'omu che netesa e scae l'è maotu	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Al vuon ch'al neta le sale al è malà	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Al on che neta le scale l’è malà	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Al vuon ch'al neta le sale a l'è malà	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		L'omo che pulisce le scale è malato	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		L'ɔm k al nɛto la škalos al e malaat	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		L’ omo ch’ el neta le scale l’ e’ mala’	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		Quell omm ch'a neta su i scar l'è marat	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		L'on ch'al neta li scialis al è malat	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		L'omo che 'l sneta e scàe ze maeà	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | agg | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L' ël che rumëna sö les stighes è püre	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		L'omo che neta e scaee e ze maà	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scae xe maà	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scae ze maà	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'uan ch'al neta le sale l'è malè	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		L’omo che snéta e scae l’è maeà	Facca	Cittadella,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Chel om che neta le scale le malà	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		L’on che neta e scale l’è malà.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		L'on che l neta le scale l'e malà	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		L'ommu che passa e scae l'è maottu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		L'oman che al puliss il scal lè malà	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		L'òman cal pulis il scal l'è malà	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		L'ommu cu pulisce e score u l'è marottu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		L'uomo che pulisce le scale l'è malato	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		L'oman ch'e' pules al scheli l'è malé	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		L’ómen che’l néta li scali l’é amalà	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		L’omo che snéta e scae ze maeà	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che snéta e scae ze maeà	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo che néta e scae l’è maeà	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | agg | clit 3 | clit masch | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo chel neta le scale l’è malà	Gazzolo	Arcole,Verona,Veneto	Veronese	
		L’omo che neta e scale e xè malà	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | agg | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Il fantat (il frut) che neta li scialis 'l è malat	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		L'om chel pulesc li schel lè maled	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		L'ómen che 'l néta gió i scali l'é malà	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		L'omo che neta le scale l'e malà	Illasi	Illasi,Verona,Veneto	Veronese	
		L’om che ’l neta le scale l’è malat	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che neta le scale l'e' malat	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che neta le scale l'e' malat	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che neta le scale l'e' malat	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l sneta le scale l'e' malat	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scae l'è maeà	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		L’om che nèta le scale l’é malá	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		L'omo ch'i pulisa e scae i è maoto	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Chel om che neta le sale l'è malè	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		L'om ch'el neta soeu i scale l'è malaa	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'omo che neta e scae ze maà	Lion	Albignasego,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Quel c'al la ó li sc'cala l'é malè	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		L'om che neta le scale l'è malat	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		L'on che 'l neta li' s'cialis 'l è malaat	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		L’omo che neta e scaee lè malà	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Lâom ca pules li scali lâÃ¨ malÃ 	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		L' om che 'l neta le scale l'è malat	Malonno	Malonno,Brescia,Lombardia	Orientale	
		L’omo che neta e scae ze maeà	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		L'omo chel neta e scae l'Ã¨ maeÃ 	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che sneta e scàe ze maeà	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scae el ze maeà	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		L'omo che neta e scae l'è maeà	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		El om che sneta le scale l’é malá	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		L'om ch'el neta i scal l'è malà	Milano2	Milano,Milano,Lombardia	Occidentale	
		L om che neta i scal ..errore informatore	Milano3	Milano,Milano,Lombardia	Occidentale	
		L'om che neta i scal l'è malà	Milano4	Milano,Milano,Lombardia	Occidentale	
		L’omo che neta e scae ze maeà.	Mirano	Mirano,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'omo che neta e scae, zé maeà	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Chel om chel neta li scialis a l'è malat	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
