Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		El toso che riva doman se ciama Mario	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toxo che riva doman se ciama Mario	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	
		Il frutat ch'al riva doman al si clama Mario	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Il fantat (zovenot) ch'al riva doman a' l'à non Mario (a' si clama)	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		El tozo che riva doman se ciama Mario	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		El tozo che riva doman se ciàma Mario	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El tozo che riva doman se ciàma Mario	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El tozo che riva doman se ciàma Mario	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toso che riva doman se ciama Mario	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toso che riva doman ze Mario	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv temp | clit rifless | essere | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toso che vien doman ze Mario	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv temp | clit rifless | essere | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toso che riva doman se ciama Mario	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toso che riva doman se ciama Mario	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toso che vien doman se ciama Mario	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El ragazzo che riva doman se ciama Mario	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		U figiò cu riva duman u se ciama Mariu	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Quel mèt c(h)e 'l rìva dumèen al se ciàma Màriu	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		El toso che riva doman ze ciama Mario	Schio	Schio,Vicenza,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		L mut che ruva duman á inuem Mario	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		El ragazo che riva doman se ciama Mario	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Frase non tradotta	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		El toso che riva doman se ciama Mario	Solesino	Solesino,Padova,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		non tradotta	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		non tradotta	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		--> testo vuoto <---	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		non tradotta	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Il zovin c'al riva doman al si clama Mario	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		El toso che riva doman se ciama Mario	Teolo	Teolo,Padova,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toso che riva doma ze ciama Mario	Terranegra	Padova,Padova,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toso che riva doman se ciama Mario	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Al tosat che riva doman al se ciama Mario	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		non tradotta	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		El fieul che a riva doman as ciama Majo	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		El fiolin che a-i riva doman as ciama MArio	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		El fieul ch'a riva doman a se s-ciama MArio	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		'L mat ch'ai riva doman a se s-ciama MArio	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		El fieul ch'a riva doman, a se s-ciama Mario	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		‘U vardasciu che rria domà se chiama Mario	Treia	Treia,Macerata,Marche	Maceratese	
		El mulo che riva doman (el) se ciama Mario	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		non tradotta	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		‘U uagnòne ca ‘rrìve crà se chiàme Màrie	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		El toso che riva doman el se ciama Mario	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		--> testo vuoto <---	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Al march che al riva duman al sa ciama Mario	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		--> testo vuoto <---	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		U garsun cu l'ariva duman u se ciama Mariu	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		non tradotta	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Al bargoi ca riva dumo al sa cioma Mario	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		El fio che riva doman se ciama Mario	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El ragasso che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva domani se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | fless 3 = fless 6 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El butel che riva doman el se ciama Mario	Verona	Verona,Verona,Veneto	Veronese	
		El puteo che riva doman se ciama Mario	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toso che riva doman se ciama Mario	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El ragaso che riva doman el xe ciama Mario	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | avv temp | clit 3 | clit masch | clit rifless | clit sogg | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El tosat che riva doman el se ciama Mario	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		El tosat che 'rivarà doman se ciama Mario	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Al mat che l’ha da rivàa domään al se ciammä Mario	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Al ràis ca ríva dumàa al sa ciàma Màriu (rüva)	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Ze ciama Mario el toso che riva doman	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg postv | WH sogg | 
		El toso che riva doman se ciama Mario	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		--> testo vuoto <---	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		El tosato che riva doman se ciama Mario	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		El tozo che riva doman se ciama Mario	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El fio che riva doman se ciama Mario	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El ragasso che riva doman se ciama Mario	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El tozato che riva doman se ciama Mario	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El tozo che riva doman se ciama Mario	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | avv temp | clit rifless | fless 3 | inacc | indic pres | N proprio | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
						
2.0	126.0	L'uomo che pulisce le scale è malato				 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'ommu ch'u pulisce e score u l'è marotu	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		L’om ch’u pulida re scale u r’è malavi	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om cal neta li scali l'è malat	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		L’om che neta su le scale l’è malà	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		L’om che neta le scale l’è malà	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		L’om che el neta le scale, l’è malà	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		L'homm qu pulisc i scoora u l'à maroot	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		L'omo che neta (l)e scae zè ma(l)à	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		L’omo che neta le scale el zè malà	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		L’om che neta le sciale l’è malà	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		Al om ch'al neta li sciales, al è malat	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		L'omp (chel omp) ch'al neta li scjalis a l'è malad	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L'omo chi pulisa ia scaa g'ia mae	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		L'omu cu lava e scae u l'è maotu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		L'omo che neta le scale el gera malà	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		L'omu cu pulisce e scae l'è maotu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		L'om che 'l neta li scali l'è malà	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		L'om ch'al neta le sciale al è malà	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		L'om cal pulis le scale l'e' mala'	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | agg | clit sogg espl | clit sogg espl | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L’omo c’ha pulizia i scali e malato	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		L omen ch al puless al schel l è malè	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		L'om ch'al pulis il scal l'è malà	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		L'omu cu puliscia e scae ul'è maotu	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		l'omu cal pulissa 'l scali l'è malaviju	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		L'om che 'l neta le scale l'e' malat	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		L'om che 'l neta le scale l'e' malat	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | agg | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
