Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		El se varda e el se rivarda sempre al specio	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit 3 | clit masch | clit rifless | clit sogg | coord verbi | fless 3 | fless 3 = fless 6 | inacc | indic pres | PP def | PP loc | PP sing | 
		El se vada e el se rivarda sempre al specio	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit 3 | clit masch | clit rifless | clit sogg | coord verbi | fless 3 | fless 3 = fless 6 | inacc | indic pres | PP def | PP loc | PP sing | 
		Se varda e el se rivarda sempre al specio	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit 3 | clit masch | clit rifless | clit sogg | coord verbi | fless 3 | fless 3 = fless 6 | inacc | indic pres | PP def | PP loc | PP sing | pro | 
		El se vada e el se rivarda sempre sul specio	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit 3 | clit masch | clit rifless | clit sogg | coord verbi | fless 3 | fless 3 = fless 6 | inacc | indic pres | PP def | PP loc | PP sing | 
		El se vada e el se rivarda sempre al specio	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit 3 | clit masch | clit rifless | clit sogg | coord verbi | fless 3 | fless 3 = fless 6 | inacc | indic pres | PP def | PP loc | PP sing | 
		El se varda e 'l se rivarda sempre al specio	Verona	Verona,Verona,Veneto	Veronese	
		El se varda e’l se rivarda sempre al specio	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | clit 3 | clit rifless | clit sogg | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | 
		Se varda e se rivarda sempre a o specio	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | avv aspet | clit 3 | clit rifless | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | pro | 
		El se varda e sel rivarda sempre a specio	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | avv aspet | clit 3 | clit masch | clit rifless | clit sogg | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | 
		El se varda e l se rivarda al specio	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Se varda e rivarda al specio	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Al se guardä in t'al scpecc’ zó ché vólt	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Al sa varda e rivarda sempri an da'l spècc	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		El se varda e se rivarda sempre al specio	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | avv aspet | clit 3 | clit 3 | clit masch | clit rifless | clit sogg | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | pro | 
		El se varda el se rivarda sempre in te specio	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | avv aspet | clit 3 | clit 3 | clit masch | clit rifless | clit sogg | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | pro | 
		--> testo vuoto <---	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Asto vedù so barba?	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		A se varda e a se rivarda sempre al specio	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		El se varda e'l se rivarda sempre al specio	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit rifless | clit sogg | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | 
		El se varda e’l se rivarda sempre al specio	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit rifless | clit sogg | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | 
		Se varda e se rivarda sempre al specio	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit rifless | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | pro | 
		Se varda e se rivarda sempre al specio	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit rifless | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | pro | 
		Ea se varda e a se rivarda sempre al specio	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit rifless | clit sogg | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | 
		El se varda e’l se rivarda sempre al specio	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | avv aspet | clit 3 | clit rifless | clit sogg | coord verbi | fless 3 | inacc | indic pres | PP def | PP loc | PP sing | 
						
3.0	9.0	Volevamo che la mamma venisse con noi				 | bridge verb | cong imperf | fless 3 | fless 4 | inacc | indic imperf | PP | PP plur | pro | sogg def | sogg femm | sogg nom | sogg prev | trans | volere | 
		En voleva che la mama la vegniss  cun nu	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Volevem che la mama la vegnisa con noi	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Voleven che la mama la vegnise con noi	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Volevem che la mama la vegnise con noi	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Volevem che la mama la vegnisa con noi	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		E vuscivmu che ra mamma a vnisse cun nioci	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Voevimo che (l)a mama vegnesse co nialtri	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Orevin che la mama a vigniss cun noatris	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A voreven che a ma la vegnise con noi	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Oeivimu che a mue a venise cun nuiatri	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Volivimo che la mama vegnesse co noaltri	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		I l'ueju ch'a muma a vegnise cun nuatri	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A vulevum che la mama la gnes cun nualtar	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		A vleam che la mama la gnis con nualtar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | bridge verb | clit sogg espl | cong imperf | fless 3 | fless 4 | inacc | indic imperf | PP | PP plur | pro | sogg def | sogg femm | sogg nom | sogg prev | trans | volere | 
		A vlevan che la mama la gness con nò	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		(Nu) a vlevan che la mama la gnis con nu	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Vueimu che a mae a venisse con nuatri	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Am voléa che la màma la vegnìs cu no	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		A vorevom che la mama la vegniva con num	Brione	Brione,Brescia,Lombardia	Orientale	
		Avurimu che la mama amnisa cun nioci	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		A vuscieima che a mumma a vnisse con nuoici	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		E vurivmu che ra mamma a vnissa cun nui	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		A vliven che la mama la guis nosch	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Voimu che noscia mue a vegnisse cun nuatri	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Voleane che la mere la vegnise con noi	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Voensi che a mama la vegnesse co noaltre	Ceneda	Vittorio Veneto,Treviso,Veneto	Centro-settentrionale	
		Volevin che la mama a vignissi cun nun	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		I volevin chi la mama a vignesi cun nun	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		A vlevna che la mama la v'ness cun nun	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Voleon che la mama la vegnesse con noi	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Voivimu che a mamà a vegnisse con nuiatri	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		I vouian caa mue a vegnisse cun noiatri	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Voimu ch'a mamà a l'egnise cun niatri	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O volevin che la mama e vignis cum noo	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		/	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		I volevin ke la mari e viñis ku nuo	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Voreum che ra mamm la gniss cun numm	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Voleani che la mamma 'a vignis cun nos	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Se volea che la mama la vegnese co noi	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Oreimu ch'a mummà a enisse cun niatri	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		oxeivimu che a muè a vegnisse con gnotri	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Volevamo che la mamma la venisse con noi	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A vlegna che la mama la vnes cun nù	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		An voleva che la mama la vegnis insém a nò	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Uarevin che vignis cun nualtris ancia la mama	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Arìsi vulù che la mama la vignìs cun nuàltri	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Se voea che a mamma vegnesse co noantri/navantri/noaltri	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		A vorevimo che a mamà la vegnise con noiatri	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Volonve che nosta mere, la vegnize con noi	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Vurevem che la mama la vegness cun nogn	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Noalter vulien che la mama la vignies con noalter	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		('A) orèvin che la mama 'a vignis cun nò	Lucinico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		An vulea che la mama la gnis con nu	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Vureum che la mama la vegnis insema de nunc	Milano2	Milano,Milano,Lombardia	Occidentale	
		vurevem che la mama la vegnis cun nun	Milano4	Milano,Milano,Lombardia	Occidentale	
		Vurevum che la mama la vegniva (vegnis) cun nun	Milano5	Milano,Milano,Lombardia	Occidentale	
		E volevin che mamma e vignis cun nu	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		M-volea che la mader l'es da vigni 'nsema no	Monno	Monno,Brescia,Lombardia	Orientale	
		Voensi che a mama a vegnesse co' noantri	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		U vraimu che a muma a gnisa nku nuiotri	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A vuxeimu che a mai a vegnisse in cu nui	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Vuriju che mama amnijssa cun nui	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A vureivman che ra mumà a vgnissa con nioci	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Voeensi che a mama venisse con noialtri	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A vouian quë la momo i vineisse avei noun	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Vueivimu che a mumma a venisse cun nuiatri	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		E olevin che le mame vignis cun nu	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A ne saai tantu piaxù che'aa maa a fuse vegnu cun noiatri	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Vuriu che la mare a mnisa cun nui	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Voleane che nosta mere la vegnise con noi	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Nou vulin que mammo venguese oou(b) nou	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Volevimo che la mama vegnesse con nuantri	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Volivimo che la mama vegnesse con noaltri	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Voevimo che a mama vegnisse co noialtri	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I volevin chi la mama 'a vignissi cun nun	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		I' volevin chi la mama a' vignissi cun lor	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Vureimu che a mama a vegnise cun nui	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Ulan che l'oma unisse cun nëus	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		An volo che la mama la vegnis insema a no	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		I volevin che la mama a vigniss cun naatri	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Voimino che a mama vegnesse con nualtri	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Se olea che mama vegnese con noi	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		I vorio che mama a mneissa con nojantri	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I vorio che la mama a vneissa con noi	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I vorio che mama a gnissa con noi	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		I vorio che mama a vneisa con noi	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		I vorio che mama a vneissa con noi	Torino6	Torino,Torino,Piemonte	Alto piemontese	
		(noi) Volevimo che mama vigniss con noialtri	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Un volé che la mama la vegno con no	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		On vulè che la mama la vegnè cu nó	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Vureimu che a maire a venise cun nui	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Vurevum che la mama la vignes insema a nun	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Voleimo che la mama la vegnese con noaltri	Verona	Verona,Verona,Veneto	Veronese	
		Am vulèva che la mama la vigniss ansèma nòtri	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
						
3.0	23.0	Che Mario si presenti subito dal direttore!				 | avv temp | clit 3 | clit rifless | cong pres | cong princ | fless 3 | inacc | PP def | PP sing | sogg def | sogg masch | sogg nom | sogg prev | 
		omessa	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Che el Mario el se presenta subito del diretor	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Che el Mario el se presente subit dal diretor!	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Che Mario el se presenta subit dal diretor	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Che Mario us presainte subti dau diretù!	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Che Mario el se presenta suito dal diretor!	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Bisugna che Mario al spessei a presendasi là dal diretor|	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Che Mario i vaga subito dau diretoe!	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		(Amie) che u Mariu u vage subitu dau diretù!	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		omessa	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Ch'ou Mariu u se presente subetu dau diretu!	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Che Mariu as presenta subit dal diretur!	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		(Dig) che Mario al ga da presentaras subit dal diretor	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv temp | clit 3 | clit rifless | clit sogg espl | cong pres | cong princ | fless 3 | inacc | PP def | PP sing | sogg def | sogg masch | sogg nom | sogg prev | 
		Che Mario al vaga sobbit dal drettaur	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Che Mario al vaga subit dal diretor!	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Che Mario u se presenta subitu da u diretu	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Màrio al g'à de ìr delónch del diretór	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Che l Mario u s presenta subit dal diretor!	Brione	Brione,Brescia,Lombardia	Orientale	
		Che Mario us presenta subti da u direttur!	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Che Mario us presenti subitu dau direttù	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Mariu, ch'u s'presenti subti a u direttou	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		Che Mario al s'presenta subit dal diretor!	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Che u Marco u sai presente subbetu dau direttù	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Che el MArio el vade deboto dal diretor!	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Mario presentate subito dal diretor!	Ceneda	Vittorio Veneto,Treviso,Veneto	Centro-settentrionale	
		Che Mario si presentedi subita dal diretor!	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Chi Mario al si presentedi subita dal diretor!	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		Che Mario u s'presuite sobit da l'diretor	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Che Mario (al) se presente subito dal diretor!	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Che u Mariu o se presente subito dau diretù	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Cou Mario se presenti (vagga) subbetu dau direttu	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Ch'u Mariu us apresente subetu dau diretu!	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Che Mario si presenti subit ca del diretor	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
