Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		No te compri mai pomi	Monselice	Monselice,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No compro mai pomi	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | avv aspet | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compris mai pons	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No te compre mai pomi	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		No tu compris mai melucs (pomis)	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No te compri mai pomi	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		No cròmpes mai pomi	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Ti nu catti mai de mee	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Le mele nu le compri mai	Osimo	Osimo,Ancona,Marche	Anconetano	 | avv aspet | clit 6 | clit femm | clit ogg dir | disl sx | fless 2 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg plur | pro | trans | 
		Nun compri mai le mele	Osimo	Osimo,Ancona,Marche	Anconetano	 | avv aspet | fless 2 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg plur | pro | trans | 
		N te tòl mai pómi / N t cómpri mai pómi!	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		No te compri mai pomi	Padova3	Padova,Padova,Veneto	Meridionale	
		No te compri mai pomi	Padova4	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		Ti no te compri mai pomi	Padova5	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | sogg pron | trans | 
		No te compri mai i pomi	Padova6	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit sogg | fless 2 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | ogg plur | trans | 
		No te compri mai pomi	Padova7	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No te compri mai pomi	Padova8	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai pomi	Padova9	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No te compres mai pome	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		No te compri mai pomi	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg masch | ogg plur | trans | 
		No te compri mai pomi	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | trans | 
		No te toi mai pomi	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No ti compri mai pomi	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No te compri mai pomi	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No te compri mai pomi	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai e mee	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		E t'cati mai pum	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		No te compri mai i pomi	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | pro | trans | 
		No te compri mai pomi	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai i pomi	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		T'en cati mai der meire	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		No tu compre mai pomes	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		No te compre mèi pome	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		No te compra mai pomi	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Ti no te compra mai pon	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		No tu compris mai melos	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No te compri mai mele	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | trans | 
		Te cumpret mai di pomm	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Nu t'accatti mai de meie	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		No tu ciolis mai miluz	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No tues mai pomi	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		Pumi te nu'n cati mai	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		No ti crompi mai pomi	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		At cate mai ad pum	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Et cate mai di pum	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		No te compre mei pom	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Tu achatte zhamé d'poum	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		No te compri mai pomi	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		No crompes mai pomi	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No crompes mai pomi	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai i pomi	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		No te compri mai i pomi	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		No te compri mai pomi	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Ne te cùmpreste mai pom	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		No te compri mai pomi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pómi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai i pomi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit masch | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pómi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg plur | pro | trans | 
		No te compri mai i pomi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit masch | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pómi	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te toi mai pomi	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai i pomi	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | trans | 
		No compri mai pomi	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | avv aspet | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		'I no ti crompis mai milus	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		I' no cjoij mai milus	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		No te compri mai pomi	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		No te compri mai pomi	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai pomi	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai mele	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | avv aspet | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | avv aspet | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai i pomi	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai pomi	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai pomi	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te compri mai i pomi?!	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | escl wh- | fless 2 | indic pres | interr dir | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | pro | trans | 
		No te compri mai mele	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		Nu ti cati mai de meie	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Ti te crómpa mai pomm	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		No te cumpri mai pomi	Schio	Schio,Vicenza,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		Ne te compres mei mëiles	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		No te compri mai pomi	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		A compri mai pom	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		No te compri mai pomi	Solesino	Solesino,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | trans | 
		Ti n akáti mÓ:i máje	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Nu ti cati mai de mee	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		A tò (cumpri) mai pumi	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		At cumpri mai i pumi	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		No te compre mai pomi	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		No ti compri mai pons	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		No te compri mai pomi	Teolo	Teolo,Padova,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No te compri mai pomi	Terranegra	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No te cumpri mai mele	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		No compre mai pon	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Ti at cati mai pumi	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		It cate mai ed pom	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		It cate mai ed pom	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		It cate mai ed pom	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		It cati mai ij pom	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		It compre mai ed pom	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		Non combri mai ‘e mele	Treia	Treia,Macerata,Marche	Maceratese	
		No te compri mai pomi	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		No te compri mai pomi	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Nan accàtte mà i méle	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		No te compri mai pomi	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		No te cumpri mai pumi	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Ta comprasch mai pom / Ti ta comprasch mai pom	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		T'a comprasc mai pom	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		T'a comprasc mai pom	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Nu ti cati mai de mere	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		No toto mai pomi	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Ta cumprat mai i pom	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		No ti compri mai pomi	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No ti conpri mai pomi	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg plur | pro | trans | 
		No ti compri mai pomi	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No ti compri mai pomi	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No ti compri mai pomi	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No ti compri mai pomi	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
		No ti compri mai pomi	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | trans | 
