Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Ze Piero che nol voe partire	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ze Piero che nol voe ‘ndare via	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El ze Piero che nol voe partire	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L'è Pieru c un vo partì	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		L'è Pieru c un vo partì	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		L'e Piero che no vel sen &#349;ir	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Le Piero che no l’vuò partì	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		L'è Pieru g vo partì	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Lè Piero che no vol partir	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Le Piero che no ol caminar	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Al è Piero che nol ul parté	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E xè Piero che no vole partire	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L’è Piero che völ mia parter	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		U l'è Piero che nu vo partì	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		El è Pieri che nol ul là vie	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L’è ‘l Pero che no ‘l vuel ciaminar	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | cleft | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		I gi-è Pieru ch'i nu vou partii	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		L’é Piero che nol ol partir	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		A l'è Peru ca vol nen partì	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A l'è Piero ca vor nen parte	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		L'è 'l Piere che no vol se 'n sì	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		L'è Piere que vol pa partì	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Ze Piero che nol voe partire	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		L’è ‘l Pero che no ‘l vuel narsin	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | cleft | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L’è ‘l Piero che no ‘l vuel partir, no	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | cleft | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz discont | negaz postv | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe Piero che no vol partire	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		El sè Piero che n'ol voe partire	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Xe Piero che nol vol partir	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al è l' Piero che n'ò nia pié ia / se n'jì / jì	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Piero no vol partire	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El xe Piero che nol voe partire	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe Piero che no vol partire	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El xe piero che no vol 'ndar via	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El l'Ã¨ Piero che no vol vegner via	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe Piero che no voe partire	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe Piero che no voe partire	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El xe Piero che no voe partire	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe Piero che no vol partire	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L’è Pièro che nol voe partire	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 3 | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ze Pièro che no voe partire	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ze Piero che non vol partir	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L'è Piero che no voe partire	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El xe Piero che no ga voja de partire	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El xe Piero che no ga voja de partire	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El xe Piero che no vol partire	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El xe Piero che no voe partire	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L'Ã¨ Piero che no 'l voe partire	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L'Ã¨ Piero che no vol partire	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Al è Pieri ch'a nol vol parti	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Al è Pieri ch'a' nol vol parti (zi via)	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Ze Piero che non voe partire	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Ze Pièro che no voe partire	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L’è Piero che no voe partire	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | cleft | clit masch | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ze Piero che no voe partir	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ze Piero che nol voe partire	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El ze Piero che nol voe ‘ndare	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | cleft | clit 3 | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ghe ze Piero che nol voe ‘ndare via	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | WH semplice | 
		El ze Piero che nol voe partire	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | cleft | clit 3 | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El ze Piero che no voe partire!	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | cleft | clit 3 | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		El ze Piero che no voe ‘ndare via!	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | cleft | clit 3 | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ze piero che no voe partire	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ze Piero che non voe partire	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		U l'è Pieru cu nu vo partì	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		A l'è 'l Piero c(h)e 'l vö brì 'ndè	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		El ze Piero che nol vol partire	Schio	Schio,Vicenza,Veneto	Meridionale	 | cleft | clit 3 | clit masch | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L ie Piere che ne uel nia pië vía	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		El ze Piero che nol vol partire	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		L’é al Piero che al vol miga partir	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Lè Piero che no el vuole partire	Solesino	Solesino,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		U lÈ w Pjétro ku nu l œ partí	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		U l'è Piero che u nu vö partì	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		L'è Piero chel vol mina partire (ndare)	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		L'è Piero ch'el vol mina partir	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		L'è Piero che no vol partì	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Al è Piero c'a nol vou partì	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		El ze Piero che noe voe partire	Teolo	Teolo,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ze Piero che nol voe partire	Terranegra	Padova,Padova,Veneto	Meridionale	 | cleft | clit 3 | clit masch | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Ze Piero che no voe partire	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		L'è Piero che no ol partir	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		A l'è l Peru c'al vo nen parti	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		A l'è Pier ch'a veul pa ..	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Al'è Pero che a veul nen parte	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'è Piero ch'a veul nen parte	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A l'é piero ch'a veu nen parti	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A l'è Piero ch'a veul nen parte	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		E’ Piero che non vole partì	Treia	Treia,Macerata,Marche	Maceratese	
		Se Piero che no vol partir	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Xé Piero che nol vol partir	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Jè Pière cà nnè vvòle partì	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		(a) xè Piero che nol vole capire	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		El se Piero che nol vol partire	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Lè Pieru che al vol miga capir	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		L'é Piero che'l vol miga ir	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		U l'è Pieru cu nu vo partì	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		L'è Piero che nol vol partir	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Lè Pedar cal vor minga parte	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		El xe piero che no vol partir	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | cleft | clit 3 | clit masch | clit sogg | doubling | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe Piero che no vol partir	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | cleft | essere | fless 3 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe piero che no vol partir	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | cleft | essere | fless 3 | fless 3 = fless 6 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe piero che no vol partir	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | cleft | essere | fless 3 | fless 3 = fless 6 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe piero che no vol partir	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | cleft | essere | fless 3 | fless 3 = fless 6 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe Piero che no vol partir	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | cleft | essere | fless 3 | fless 3 = fless 6 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe piero che no vol partir	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | cleft | essere | fless 3 | fless 3 = fless 6 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
		Xe piero che no vol partir	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | cleft | essere | fless 3 | fless 3 = fless 6 | inacc | indic pres | inf sempl | negaz prev | N proprio | sogg def | sogg focus | sogg masch | sogg nom | sogg postv | volere | 
