Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Nuddu mi visti.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nuddu mi visti.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nuddu mi visti.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nuddu mi visti.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nuddu mi visti.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Niscioun m’ha vest’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Non m'a vistu ciuveggi.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	61.0	Mi è sembrato (che) tutto funzionasse bene.				 | aux E | avv mod | clit 1 | clit ogg indir | cong imperf | fless 3 | fless 3 | impers | inacc | inacc | indic pass pross | inerg | ogg indir | ogg sing | partic | pro | QP sogg | sembrare | sogg masch | sogg prev | sogg sing | subord | 
		M'ea parsu ca tuttu funziunassi bbuonu	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		M'è pparsu ca tuttu ìa bbuonu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Me parev ca  funzionav bbun.	Bari	Bari,Bari,Puglia	Apulo-barese	
		M’est passitu chi tottu vunzionaiti vene	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		M'eia pars' ca tutt' scia buon'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		M'éja parùte (ca) tutte funziunuave buone	Carife	Avellino,Avellino,Campania	Irpino	
		Me crisciu ca tuttu ha funzionatu bbonu.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		M'ava passu ca tuttu funzionava bene.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		M'ava passu ca tuttu eva bbonu.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Mi passi cà era tuttu bonu.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Mi passi ca tuttu cosi a postu erunu.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Mi passi ca tutti cosi jeunu boni.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Me sembrava ca tuttu funzionava bonu.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Mi parsi ca tuttu funzionassi bono.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		M’è parzu ca tuttu funzionava buonu.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Mi è parutu ca tuttu jissa bonu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		M’a parsu ca tuttu funziunava bonu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Mé sembrato ca tutto ya bono.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		M’a parut ca funziunèv buon tutt cos.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Mi parzi ca tutti i cosi funzionavano beni.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		M’è pparzo che tutto funzionava / funzionèsse vè.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Me pareva che tutte cose funzionava buono.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		M’è səmbratə ca tuttə funzionassə buonə	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Mi passi chi tutti i cosi annàunu boni.	Messina1	Messina,Messina,Sicilia	Messinese	
		Mi passi chi tuttu cosi annàssi bonu.	Messina2	Messina,Messina,Sicilia	Messinese	
		Mi passi chi tutti i cosi annàunu boni.	Messina3	Messina,Messina,Sicilia	Messinese	
		M ha paraut' ca tutt' scev' p'r megghj'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		M' par' ca tutt' f'nzion' com' s' dev'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		M ha paraut' ca tutt' f'nz'ness' bbun'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		M ha ppars' ca tutt' cos' scev'n' a la drett'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		M' parev' ca funzionev' tutt' bbun'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		P'nzav' ca tutt' f'nzionav' bbon'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		M ha paraut' ca ha funzionat' tutt' bbun'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Mi paria ca hunzionava tuttu bbonu.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Mi parza ca tuttu funzionava bonu.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		M'ha ssimbratu ca tuttu jeva buonu	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Mi parìa ca tutto ia buono	Montella	Montella,Avellino,Campania	Irpino	
		M'è parutu ca tuttu funzionava bonu.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		M'e' pàffidu chi tottu funzionaìada 'ene (funzionaìa' bene)	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Me pareva che tutto giva bene.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Mi parse ca tuttu funzionava bonu.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Mi parse ca tuttu funzionava buonu	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Mi è parso ca tuttu ingranassi miegghiu.	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		Mi parse ca tuttu funzionava buonu	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		Mi parse ca tutto funzionasse buonu	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		M’è parutu ca yì tuttu bbunu.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		M’ha pariutə ca tjottə funzjunassə bounə	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Mi est passidu chi tottu funzionaidi ene	Posada	Posada,Nuoro,Sardegna	Nuorese	
		M'a parsu ca tuttu funziunnà bene.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Mi è parse che tutt' funzionass bbone.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		M'è parse (ca) scésse tutte bbuone	Scampitella	Avellino,Avellino,Campania	Irpino	
		Mi passi che tuttu funzionao bono.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		Mi pariva ca tutti jiva bbonu.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		M'ha parsu ca tutto sta funzionava buenu.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		M' par ca tutt funzionava buon.	Trevico	Trevico,Avellino,Campania	Irpino	
		Mi pari chi funziona tuttu benissimo	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi passi ca tuttu funzionau buonu.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi pariu chi tuttu funzionava buonu.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi pari chi tuttu funziona bene.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi passi chi funzionaru tutti cuosi buoni.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi pari chi tuttu funziona buonu.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi passi chi funzionava buonu.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi passi chi tuttu funzionava buonu.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi pari ca tuttu funzionau buonu.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi paria chi tuttu funzionava buonu.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Pareje ca sceje tott’ bun’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Me paria ca sta scia tuttu bonu.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	66.0	Non c'è nessuno nella strada.				 | clit loc | essere | fless 3 | indic pres | negaz accordo | negaz prev | PP | PP def | PP loc | PP sing | QP neg | QP sogg | sogg indef | sogg postv | sogg sing | 
		Nun ci stai nisciunu mmiezz' a la via	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Nun g è nisciunu miezz'a la via	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		No stà nesciun menz' a la strat.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Non b’ata niune issa carrera	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		N' ng'eia n 'sciun' ndo la strata	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		N' ng'eia n 'sciun' ndo la vianova	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Nun ce staje manche n'anёma mmiezz'a la via	Carife	Avellino,Avellino,Campania	Irpino	
		Nun nc'è ciuveddhi mmenzu lla via.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Nuddu c'è nn'a strata.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Pà strada non c'è nuddu.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		N'a strata non c'è nuddu.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Non c'è nuddu nta strada.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Non c'è nuddu peri-peri.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Non ave nisciunu alla strada.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Un c'è nuddu pi a strata.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Un cc’è nuddu pe ra strada.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		U cc’è nuddru ′nt’a ruga.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Nun c’è cjuieddhi mmienzu a via.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Nun c’è n’anima mmienzu a via.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Nun c’è nissciuno a mmezza via.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Nan g stè nusciun minz a’ stréd.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		N ta strata no ndavi a nuju.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Pe strada non g’è / ge sta nnisciú.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Nun ce sta nisciuno 'n mezzo a la via.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Nun cə sta nisciunə sopə la vie	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Non c'è nuddu 'nta srata.	Messina1	Messina,Messina,Sicilia	Messinese	
		Non c'è nuddu 'nta strada.	Messina2	Messina,Messina,Sicilia	Messinese	
		Nuddu c'è 'nta strata.	Messina3	Messina,Messina,Sicilia	Messinese	
		Nen ste nisciuaun' ind' a la strat'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Nen sta nisciaun' ind' a la strat'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Nen ste nisciuaun' 'n mezz' a la strat'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Ne ste nisciaun' ind' a la strat'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Nen ste nisciuaun' ind' a la strat'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Nen ste nisciuaun' 'n mezz' a la strat'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Ne ste nisciaun' ind' a la strat'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		On ava a nessunu nta strata.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Nta strata on’ava a nessunu.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Nci sta nnisciunu pi la vija	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Mmiezz' a la via no ng'è nisciuno	Montella	Montella,Avellino,Campania	Irpino	
		Nun c'è ciueddhi 'n menzu a via.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Non b'a' niùnu in s'istràda	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		'Ncè nissuno pla strada.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Unn c'è nuddu pa a strata.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Pa a strata unn c'è nuddu.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Pa a strata unn c’è nuddu o anche al contrario	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Un c’è nuddu pa strata	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		Un c’è nuddu pa a strata	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		Un cìè nuddu mienzu a strata	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		‘Mminz’a via non c’è nisciunu.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Nən gi ʃta nəʃciunə ‘n mezzə a la vi	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Non b’at niunu in su caminu	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Nu c'è nnanima alla strata.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Non ce sta nisciune inte la strada.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Nu' ngi stàje nissciùne , mmiézze a la vìja	Scampitella	Avellino,Avellino,Campania	Irpino	
		Un c'è nuddru pi strada.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		U nc’è nullu subb a shətrata.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Nun 'cce cieddri subbia la strada.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		Nù g' stai nisciun p'la via.	Trevico	Trevico,Avellino,Campania	Irpino	
		Nuddu c'e' na strata	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Na strata 'un c'e' nuddu.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non c'e' nuddu na strata.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non c'e' nuddu na strata.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non c'e' nuddu nda strata.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non c'e' nuddu na strata.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nuddu c'e' na strata.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non c'e' nuddu na strata.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non c'e' nuddu na strata.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non c'e' nuddu na strata.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mizz’ a la str’d’ no staje niscioun.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Ei non c'è ciuveggi a mensa a via.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	71.0	I suoi fratelli hanno scoperto tutto.				 | aux A | fless 6 | indic pass pross | ogg dir | ogg masch | ogg sing | partic | poss 6 | QP ogg dir | sogg def | sogg masch | sogg nom | sogg plur | sogg prev | trans | 
		Li frati hannu scupertu tuttu	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Li frati se so accorti r ' tuttu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Le frat' tu, sap'n tutt'.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Frates suos hana iscobertu tottu	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		I frat' hann' (app'rat ') scupiert' tutt'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Li frate songhe mёnute a canuscènze re tutte	Carife	Avellino,Avellino,Campania	Irpino	
		Li frati soi annu scopertu tuttu.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Tuttu scuprenu i so frati.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		I' so frati sa squadaru.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		I so frati s'addunanu di tuttu cosi.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		I so frati s'addunaru di tutti-cosi.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Li frati soi scoprira tuttu.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		So frati scuprirono tutto!	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		I frati sua annu scupiertu tuttu.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		I frati suji anu tanatu tuttu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		I frati soi ane scupertu tuttu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		I frati se ne su accorti.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		I frét on scupirt tutt cos.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		I so frati scopriru tuttu.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Li fratélli ha scopérto tutto.	Macerata	Macerata,Macerata,Marche	Maceratese	
		E frate sui hanno saputo tutte cose.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		I fratə hannə scupertə tuttə cose	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		I so frati scupréru tutti cosi.	Messina1	Messina,Messina,Sicilia	Messinese	
		I sò frati scupreru tuttu cosi.	Messina2	Messina,Messina,Sicilia	Messinese	
		I so frati scrupreru tutti i cosi.	Messina3	Messina,Messina,Sicilia	Messinese	
		L' frat' lor' honn' sk'pirt' tutt'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		O frat' honn' sc'pirt' tutt'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		L' frat' honn' sk'pirt' tutt'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		L' frat' honn' sk'pirt' tutt'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		L' frat' honn' sk'pert' tutt'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		L' frat' honn' sk'pirt' tutt' cos'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		L' frat' so honn' sk'pirt' tutt'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		I frata soi scopriru tuttu.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		I frata soi scopriru tuttu.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Li frati hannu capitu tuttu	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Li frati scopriéro tutto	Montella	Montella,Avellino,Campania	Irpino	
		I frati soi hannu scupertu tuttu.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Sos frades ana iscobèrtu tottu	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		I su fratelli onno scoperto gnicosa.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		I to frati tuttu sappiru.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		I so frati tuttu sappiru	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		I so frati scruprirunu tutti cuose	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		I so frati scroprirono tuttu	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		I so frati scuprieru tutti cuose	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		I frati ani scupertu tuttu.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Lə frata si’ ha scupert tuttə cosə	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Frades tuos ana iscopertu tottu	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Li frati soi hanno scoperto tutto.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Li frate hann' scuperte tutt’.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Li frati ànne sapùte tutte	Scampitella	Avellino,Avellino,Campania	Irpino	
		I so frati scopreru tutti.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		Me ch'i frati si su accort i tuttu.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Li frati soi anu scopertu tuttu.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		Li frat ann scupiert' tutt.	Trevico	Trevico,Avellino,Campania	Irpino	
		I sa frati sannu tutti cuosi.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		I so frati scopriru tutti cuosi.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		I so frati scupriru tutti cuosi.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		I so frati scopriru tutti cuosi.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		I so frati tutti cuosi scopriru.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		I so frati scopriru tutti cuosi.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		I so frati a sgamaru.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		I so frati scupriru tutti cuosi.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		I so frati scopriru tuttu.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		I so frati scopriru tutti cuosi.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		I fr’t’ souje hann scupert’ tott’ cos’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		I frati soi anno scoperto tuttu.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	75.0	Vorrei che qualcuno si facesse vivo				 | agg | bridge verb | clit 3 | clit rifless | condiz sempl | cong imperf | fare | fless 1 | fless 3 | pro | QP sogg | sogg prev | trans | volere | 
		Vulessi ca coccherunu si facessi vivu	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Vulesse ca quaccherunu se facesse vivu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Speriam ca qualcedun se  facè sentì.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Dio cherrere chi carcune s’esseret fattu viu	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
